Team1,14.66,846.92,1487.18,-9.89,-0.24,-0.98,
Team1,14.66,846.92,1487.19,-9.85,-0.31,-0.63,
Team1,14.66,846.92,1487.16,-10.00,-0.31,-0.90,
Team1,14.66,846.92,1487.16,-9.69,-0.20,-1.02,
Team1,14.66,846.91,1487.23,-10.00,-0.27,-0.71,
Team1,14.66,846.92,1487.12,-9.85,-0.16,-0.78,
Team1,14.66,846.93,1487.07,-9.81,-0.16,-1.02,
Team1,14.66,846.92,1487.14,-9.57,-0.31,-0.98,
Team1,14.66,846.92,1487.15,-9.81,-0.27,-0.98,
Team1,14.66,846.92,1487.18,-10.04,-0.35,-0.59,
Team1,14.66,846.91,1487.24,-9.77,-0.35,-1.33,
Team1,14.66,846.92,1487.20,-9.69,-0.24,-1.22,
Team1,14.66,846.91,1487.21,-9.85,-0.24,-0.86,
Team1,14.66,846.92,1487.17,-9.81,-0.27,-0.78,
